canonical_smiles,standard_value,mol
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC(CN4CCN(CC5CCN(c6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)CC5)CC4)CC3)nc2)N1CC(C)(C)F,5.6,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8368B30>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC(CN4CCN(c5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)CC4)CC3)nc2)N1CC(C)(C)F,1.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8368BA0>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC(CN4CCOC5(CC4)CCN(c4ccc6c(c4)CN(C4CCC(=O)NC4=O)C6=O)CC5)CC3)nc2)N1CC(C)(C)F,5.3,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8368C10>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC(CNC4CCN(c5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)CC4)CC3)nc2)N1CC(C)(C)F,1.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8368C80>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC(NC4CCN(c5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)CC4)CC3)nc2)N1CC(C)(C)F,1.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8368CF0>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC(OCCN4CCN(c5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)CC4)CC3)nc2)N1CC(C)(C)F,2.1,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8368D60>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC4(CC3)CC(CN3CC5(CCN(c6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)CC5)C3)C4)nc2)N1CC(C)(C)F,1.9,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8368DD0>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC4(CCN(CCC5CCN(c6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)CC5)CC4)CC3)nc2)N1CC(C)(C)F,22.3,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8368E40>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(NCCNCCCF)cc2F)N1CC1(F)COC1,6.95,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8368EB0>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(NCCNCCCF)cn2)N1CC(F)F,0.915,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8368F20>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(OC3CCC4(CC3)CCN(CC3CCN(c5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)CC3)CC4)nc2)N1CC(C)(C)F,2.2,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8368F90>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(OCCNCCCF)cn2)N1CC(C)(C)F,1.165,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369000>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(OCCNCCCF)cn2)N1CC(F)(F)CO,0.755,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369070>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(OCCNCCCF)cn2)N1CC(F)F,1.04,<rdkit.Chem.rdchem.Mol object at 0x000001F2C83690E0>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cncc(OCCNCCCF)c2)N1CC(F)(F)F,9.2,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369150>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ncc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,25.4,<rdkit.Chem.rdchem.Mol object at 0x000001F2C83691C0>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ncc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F,12.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369230>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ncc(OCCNCCCF)cn2)N1CC(C)(C)F,120.5,<rdkit.Chem.rdchem.Mol object at 0x000001F2C83692A0>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2nccc(NCCNCCCF)c2F)N1CC(F)(F)F,3.6,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369310>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2nccc(OCCNCCCF)c2Cl)N1CC(F)(F)F,1.4,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369380>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2nccc(OCCNCCCF)c2F)N1CC(F)(F)CO,2.2,<rdkit.Chem.rdchem.Mol object at 0x000001F2C83693F0>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2nccc(OCCNCCCF)c2F)N1CC(F)(F)F,1.6,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369460>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2nccc(OCCNCCCF)c2F)N1CC(F)F,1.9,<rdkit.Chem.rdchem.Mol object at 0x000001F2C83694D0>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2nccc(OCCNCCCF)c2F)N1CC1(F)CC1,3.4,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369540>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2nccc(OCCNCCCF)c2F)N1CC1(F)COC1,5.2,<rdkit.Chem.rdchem.Mol object at 0x000001F2C83695B0>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@](C)(c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,0.8285499999999999,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369620>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@](C)(c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F,0.6255999999999999,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369690>
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@](C)(c2cccc(OCCNCCCF)c2)N1CC(F)(F)F,52.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369700>
C[C@@H]1Cc2c([nH]c3cccnc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F,3.6,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369770>
C[C@@H]1Cc2c(c(F)cc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)(F)F,10.431,<rdkit.Chem.rdchem.Mol object at 0x000001F2C83697E0>
C[C@@H]1Cc2c(c(O)cc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)(F)F,82.85,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369850>
C[C@@H]1Cc2c(cc(F)c3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)(F)F,0.35035,<rdkit.Chem.rdchem.Mol object at 0x000001F2C83698C0>
C[C@@H]1Cc2c(ccc3[nH]ccc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)(F)F,1.66025,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369930>
C[C@@H]1Cc2c(ccc3[nH]nc(F)c23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC1(F)COC1,2.2,<rdkit.Chem.rdchem.Mol object at 0x000001F2C83699A0>
C[C@@H]1Cc2c(ccc3[nH]nc(F)c23)[C@@H](c2ccc(NC3CN(CCCF)C3)c(F)n2)N1CC(F)(F)CO,1.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369A10>
C[C@@H]1Cc2c(ccc3[nH]nc(F)c23)[C@@H](c2ccc(NC3CN(CCCF)C3)c(F)n2)N1CC(F)(F)F,0.94,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369A80>
C[C@@H]1Cc2c(ccc3[nH]nc(F)c23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)(F)CO,0.88,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369AF0>
C[C@@H]1Cc2c(ccc3[nH]nc(F)c23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)(F)F,2.1,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369B60>
C[C@@H]1Cc2c(ccc3[nH]nc(F)c23)[C@@H](c2ccc(OC3CN(CCCF)C3)cn2)N1CC(F)(F)CO,40000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369BD0>
C[C@@H]1Cc2c(ccc3[nH]nc(F)c23)[C@@H](c2cnc(NC3CN(CCCF)C3)cn2)N1CC(F)(F)F,0.69,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369C40>
C[C@@H]1Cc2c(ccc3[nH]nc(F)c23)[C@@H](c2ncc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)F,1.3295,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369CB0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)C(c2ccc(OCCN3CC(CF)C3)cn2)N1CC(F)(F)F,2.2,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369D20>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,0.7943,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369D90>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(F)F,0.3981,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369E00>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(C)(F)CO,12.5,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369E70>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,2.2,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369EE0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)F,2.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369F50>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)F,1.5,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8369FC0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC1(F)CC1,20.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A030>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1C[C@@](C)(F)CO,5.105,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A0A0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1C[C@](C)(F)CO,7.575,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A110>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(NCCN3CC(CF)C3)cc2F)N1CC(C)(C)F,1.1,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A180>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(OCCN3CC(C(F)F)C3)cc2F)N1CC(C)(C)F,0.58,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A1F0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F,0.6,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A260>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(F)CF,3.25,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A2D0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(/C=C/C(=O)O)cc2)N1CC(C)(C)F,0.9506,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A340>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(N(C)C3CN(CCCF)C3)cn2)N1CC(F)(F)F,1.9,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A3B0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(N(C)C3CN(CCCF)C3)cn2)N1CC(F)F,4.1,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A420>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(N(C)C3CN(CCCF)C3)cn2)N1CC1(F)CC1,5.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A490>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(N(C)[C@H]3CCN(CCCF)C3)cn2)N1CC(F)(F)F,20.30215,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A500>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3(C)CN(CCCF)C3)cn2)N1CC(F)(F)F,5.5525,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A570>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)c(F)c2)N1CC(F)(F)F,2.4,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A5E0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)c(F)n2)N1CC(F)(F)F,1.5925,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A650>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)c(F)n2)N1CC(F)F,1.2,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A6C0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cc2)N1CC(F)(F)F,0.81,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A730>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cc2)N1CC(F)F,1.5,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A7A0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(C)(C)F,73.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A810>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(C)(F)F,3.981,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A880>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)(F)CO,6.605,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A8F0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)(F)F,1.8,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A960>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)F,3.981,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836A9D0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC1(F)CC1,6.404999999999999,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836AA40>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)nc2)N1CC1(F)CC1,160.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836AAB0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)nc2F)N1CC(F)(F)F,1.3,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836AB20>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NCCNCCCF)cn2)N1CC(F)(F)F,2.8215,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836AB90>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NCCNCCCF)cn2)N1CC1(F)CC1,5.5,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836AC00>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(N[C@H]3CCN(CCCF)C3)cn2)N1CC(F)(F)F,1.31895,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836AC70>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(OC3CN(CCCF)C3)cn2)N1CC(F)(F)CO,2.1,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836ACE0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(OC3CN(CCCF)C3)cn2)N1CC(F)F,6.7,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836AD50>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(OCCN3CC(CF)C3)cc2)N1CC1(F)CC1,9.2,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836ADC0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(OCCN3CC(CF)C3)cc2)N1CC1(F)COC1,1.4,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836AE30>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(OCCN3CC(CF)C3)cc2C#N)N1CC1(F)CC1,2.8,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836AEA0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(OCCN3CC(CF)C3)cn2)N1CC(C)(F)F,1.8,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836AF10>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(OCCN3CC(CF)C3)cn2)N1CC(F)(F)F,0.8285499999999999,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836AF80>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(OCCN3CC(CF)C3)cn2)N1CC(F)F,2.512,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836AFF0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(OCCN3CC(CF)C3)cn2)N1CC1(F)CC1,1.259,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B060>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(O[C@H]3CCN(CCCF)C3)cn2)N1CC(F)(F)F,1.19655,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B0D0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2cnc(NC3CN(CCCF)C3)cn2)N1CC(F)(F)F,3.8,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B140>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2cnc(NC3CN(CCCF)C3)cn2)N1CC(F)F,2.7,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B1B0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2cnc(NC3CN(CCCF)C3)cn2)N1CC1(F)CC1,8.2,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B220>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ncc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CF,1.995,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B290>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ncc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,13.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B300>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ncc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)F,1.8,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B370>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ncc(NC3CN(CCCF)C3)cc2F)N1CC(F)F,3.6,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B3E0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ncc(NC3CN(CCCF)C3)cc2F)N1CC1(F)CC1,29.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B450>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ncc(OC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,7.2,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B4C0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ncc(OCCN3CC(CF)C3)cc2F)N1CC(F)(F)F,2.1,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B530>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ncc(OCCN3CC(CF)C3)cc2F)N1CC(F)F,4.1,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B5A0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@](C)(c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,0.5145500000000001,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B610>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@](C)(c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(F)F,0.55525,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B680>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@](C)(c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F,1.5,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B6F0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@](C)(c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)F,9.6,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B760>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@](C)(c2ccc(OCCN3CC(CF)C3)cc2)N1CC1(F)CC1,0.98,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B7D0>
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@](C)(c2ccc(OCCN3CC(CF)C3)cc2)N1CC1(F)COC1,0.67,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B840>
C[C@@H]1Cc2c(n(C)c3ccccc23)[C@@H](c2cnc(N3CCC(CCN4CCN(c5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)CC4)CC3)nc2)N1CC(C)(C)F,24.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B8B0>
C[C@@H]1Cc2cc(O)ccc2[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,0.61,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B920>
C[C@@H]1Cc2cc(O)ccc2[C@@H](c2ccc(/C=C/C(=O)O)cc2)N1c1ccc(OC(F)(F)F)cc1,3.9,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836B990>
C[C@@H]1c2c(ccc(O)c2F)O[C@@H](c2ccc(OCCN3CCCC3)cc2)[C@H]1c1ccc(O)cc1,0.9,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836BA00>
C[C@@H]1c2c(ccc(O)c2F)O[C@@H](c2ccc(OCCN3CCCCC3)cc2)[C@H]1c1ccc(O)cc1,0.8,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836BA70>
C[C@@H]1c2c(ccc(O)c2F)O[C@@H](c2ccc(OCCN3CCCCCC3)cc2)[C@H]1c1ccc(O)cc1,0.3,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836BAE0>
C[C@@H]1c2c(ccc(O)c2F)O[C@@H](c2ccc(OC[C@H](C)N3CCCC3)cc2)[C@H]1c1ccc(O)cc1,0.5,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836BB50>
C[C@@H]1c2c(ccc(O)c2F)O[C@@H](c2ccc(OC[C@H](C)N3CCC[C@H]3C)cc2)[C@H]1c1ccc(O)cc1,0.7,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836BBC0>
C[C@@H]1c2cc(O)ccc2O[C@@H](c2ccc(OCCN3CCCC3)cc2)[C@H]1c1ccc(O)cc1,1.5,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836BC30>
C[C@@H]1c2cc(O)ccc2O[C@@H](c2ccc(OCCN3CCCCC3)cc2)[C@H]1c1ccc(O)cc1,1.4,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836BCA0>
C[C@@H]1c2cc(O)ccc2O[C@@H](c2ccc(OC[C@H](C)N3CCCC3)cc2)[C@H]1c1ccc(O)cc1,1.4,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836BD10>
C[C@@H]1c2ccc(O)cc2O[C@@H](c2ccc(OCCN3CCCCC3)cc2)[C@H]1c1ccc(O)cc1,0.66,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836BD80>
C[C@@]1(c2ccc(Sc3ccc(N)cc3)cc2)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,30000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836BDF0>
C[C@@]1(c2ccc(Sc3ccc(N)cc3)cc2)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,30000.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836BE60>
C[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2,1478.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836BED0>
C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2c(OCCCCCN3CCCCC3)cccc12,13.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C836BF40>
C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2c(OCCCCN3CCCCC3)cccc12,23.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8500040>
C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2c(OCCCN3CCCCC3)cccc12,69.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C85000B0>
C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2c(OCCN3CCCCC3)cccc12,440.0,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8500120>
C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cc(OCCCCN3CCCCC3)ccc12,10.1,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8500190>
C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cc(OCCCN3CCCC3)ccc12,9.1,<rdkit.Chem.rdchem.Mol object at 0x000001F2C8500200>
